193
15.328824807842462
1.335666791499999853e-02 2.406083145599999934e-04 -3.783484241099999676e-21 2.377473956243523201e+00 1.000000000000000000e+00 3.678932926299999795e-01 5.955731786346049700e-06 3.720554815531382231e-02 2.517285814018348569e-03 -2.985856648020520088e-01 8.210346208646767119e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.615399407277777824e-02 2.929660439199999883e-04 7.530765979599999508e-21 2.826180210732919029e+00 1.000000000000000000e+00 4.229184320400000141e-01 8.346587907443430346e-06 5.114546828394719857e-02 3.033219145385158098e-03 -3.797819918705643283e-01 9.775216767546976993e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.921471959666666562e-02 3.516802222600000035e-04 -5.239446803700000344e-21 3.317137149031201382e+00 1.000000000000000000e+00 4.766955151300000249e-01 1.130791389621102406e-05 6.773378354209202978e-02 3.578958406257997434e-03 -4.713377074043699211e-01 1.139681322758233861e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.253802505666666761e-02 4.175234175400000186e-04 2.535583387499999842e-21 3.850213330131718514e+00 1.000000000000000000e+00 5.285240839499999455e-01 1.512335866525274298e-05 8.692158987835461870e-02 4.145187568041382858e-03 -5.709433909068041268e-01 1.303651415368650035e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.612302072277777887e-02 4.916139129200000233e-04 3.374519178599999945e-21 4.425266036527359503e+00 1.000000000000000000e+00 5.779448484900000516e-01 2.029098819487601624e-05 1.085897626042218594e-01 4.722739479608368748e-03 -6.752096074957288918e-01 1.465226959840419285e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.996874680555555379e-02 5.755829370299999715e-04 -6.602116044999999659e-22 5.042141312796976749e+00 1.000000000000000000e+00 6.247262816899999960e-01 2.749549005291184486e-05 1.325649679585605145e-01 5.303766452624075062e-03 -7.799836845431129539e-01 1.620228489319572196e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.407417371111111370e-02 6.717623883700000152e-04 2.448357065899999854e-20 5.700674006508757330e+00 1.000000000000000000e+00 6.688239437199999804e-01 3.746924466641312289e-05 1.586358955549476701e-01 5.883255125428510889e-03 -8.808316768554195209e-01 1.764888662375623030e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.843820231722221842e-02 7.832604446799999948e-04 -4.213748344900000124e-20 6.400687812509941566e+00 1.000000000000000000e+00 7.103206198000000526e-01 5.075100719327309284e-05 1.865673058872238943e-01 6.460751750233788109e-03 -9.735786919679002560e-01 1.896162973790127104e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.305966426777777661e-02 9.138357832200000265e-04 5.978822778700000446e-20 6.878977932481329383e+00 1.000000000000000000e+00 7.493597894600000364e-01 6.743300067303293504e-05 2.161103122794250653e-01 7.040929796089141247e-03 -1.054790242384587629e+00 2.011901753186109421e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.793732228611111146e-02 1.067448262699999912e-03 8.047165049200000050e-21 7.367181802510296862e+00 1.000000000000000000e+00 7.860858387900000466e-01 8.702248729387774238e-05 2.470084208707390705e-01 7.630653383265484715e-03 -1.122102118629716871e+00 2.110870896514901673e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.306987050500000525e-02 1.247568013300000105e-03 -1.055470176499999991e-20 7.880897584583110849e+00 1.000000000000000000e+00 8.206020276600000107e-01 1.084891639505993372e-04 2.790000637869972100e-01 8.232567507253433364e-03 -1.174353166795354397e+00 2.192653859975836284e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.845593481666666591e-02 1.456368807000000013e-03 -3.618231844799999712e-20 8.419987744511759686e+00 1.000000000000000000e+00 8.529518697500000357e-01 1.304480397734657661e-04 3.118191610438475481e-01 8.839001290787662155e-03 -1.211527133309390880e+00 2.257489472344929027e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.409407324444445220e-02 1.694090788800000020e-03 9.946124200299999882e-21 8.984307955123959744e+00 1.000000000000000000e+00 8.831228947700000553e-01 1.513313225389838754e-04 3.451954484986934912e-01 9.430708629141656626e-03 -1.234550544756740420e+00 2.306097315669375813e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.998277631666666165e-02 1.958652526600000113e-03 6.069909918299999812e-20 9.573707133685617876e+00 1.000000000000000000e+00 9.110664917799999873e-01 1.694686494158574456e-04 3.788559301869088292e-01 9.980379407253716154e-03 -1.245013077817509251e+00 2.339524455625797472e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.612046748888888492e-02 2.245596748600000008e-03 7.742054816000000275e-21 1.012983654454632365e+01 1.000000000000000000e+00 9.367251414899999684e-01 1.831359291340547025e-04 4.125282135697295738e-01 1.045768548361801151e-02 -1.244874785421538288e+00 2.359026744532918496e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.250550354999999780e-02 2.548291343400000113e-03 -3.519376129299999744e-20 1.045329731149493391e+01 1.000000000000000000e+00 9.600578953699999696e-01 1.906103098391521305e-04 4.459456423937699920e-01 1.083393606485726079e-02 -1.236208556340434583e+00 2.365982465961157910e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.913617507777778226e-02 2.858345708899999883e-03 -3.928693242100000094e-20 1.078920177268071612e+01 1.000000000000000000e+00 9.810576575299999602e-01 1.902178873052560559e-04 4.788533364892846311e-01 1.108709249809549345e-02 -1.221005811528672158e+00 2.361829370646798321e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.601070687777778223e-02 3.166060616800000019e-03 -4.737188419900000087e-20 1.113745999818769228e+01 1.000000000000000000e+00 9.997585243600000116e-01 1.806634069218110406e-04 5.110139763942144198e-01 1.120520409483012972e-02 -1.201052453987823787e+00 2.348016497102213052e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.031272584666666631e-01 3.461127829700000151e-03 7.386296284200000170e-20 1.149797875061753594e+01 1.000000000000000000e+00 1.016234797999999939e+00 1.617433429395319963e-04 5.422125336457804812e-01 1.118897319928223964e-02 -1.177866701692942941e+00 2.325965405403080499e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.104839245777777673e-01 3.733858355900000064e-03 -2.687927273999999991e-20 1.187066151070061082e+01 1.000000000000000000e+00 1.030594074099999924e+00 1.350250816079284928e-04 5.722595376603639705e-01 1.105734925843777396e-02 -1.152683215410170714e+00 2.297039055571432620e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.180787356500000024e-01 3.976737513399999750e-03 -5.603044321500000288e-20 1.218130839983594527e+01 1.000000000000000000e+00 1.042967052400000094e+00 1.035391930373120864e-04 6.009928979611222077e-01 1.084993956516665074e-02 -1.126466837546192812e+00 2.262517748839171894e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.259096583722222329e-01 4.185451834300000368e-03 -8.967424452400000354e-20 1.241032744071907956e+01 1.000000000000000000e+00 1.053497913700000010e+00 7.095686396232110790e-05 6.282785438231176522e-01 1.061575826165776955e-02 -1.099943156001640387e+00 2.223580787643215206e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.339745962166666582e-01 4.359338670300000329e-03 -8.140904300799999773e-20 1.264619036459589552e+01 1.000000000000000000e+00 1.062337250199999916e+00 4.077012121889350883e-05 6.540101442792225495e-01 1.039557098738737306e-02 -1.073638000145308524e+00 2.181292461658629112e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.422713899999999976e-01 4.501211930200000114e-03 1.824878386500000001e-19 1.288883402512801446e+01 1.000000000000000000e+00 1.069636016100000031e+00 1.513690463886390750e-05 6.781079706210549896e-01 1.020723298455133293e-02 -1.047917788468254896e+00 2.136592461331480397e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.507978184722222337e-01 4.616123599200000135e-03 -1.104583536099999977e-19 1.313819346080800798e+01 1.000000000000000000e+00 1.075541318600000018e+00 -5.729203680450774773e-06 7.005165612065716862e-01 1.003942215353956918e-02 -1.023027260979740394e+00 2.090293022755494778e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.595515989055555639e-01 4.710107583400000020e-03 7.196001378800000595e-20 1.331727578750239971e+01 1.000000000000000000e+00 1.080192965900000024e+00 -2.160094964195507890e-05 7.212009863365111961e-01 9.855960626562344090e-03 -9.991254674125944479e-01 2.043085937899379534e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.685303877000000061e-01 4.790173110100000298e-03 1.788753334899999962e-19 1.350037302815523610e+01 1.000000000000000000e+00 1.083717888600000068e+00 -3.096660724623937779e-05 7.401430978521991166e-01 9.616248101674086668e-03 -9.763149139596815074e-01 1.995561640281435789e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.777317810111111174e-01 4.864133429700000059e-03 1.771667161799999919e-19 1.368683771589337361e+01 1.000000000000000000e+00 1.086230050199999964e+00 -3.231646669003192273e-05 7.573398929205116259e-01 9.299976877034477757e-03 -9.546531824297956881e-01 1.948227722655666572e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.871533154111111041e-01 4.939506087599999928e-03 2.254417266699999967e-19 1.384517409900801432e+01 1.000000000000000000e+00 1.087832192600000081e+00 -2.573404505072742867e-05 7.728035352015334425e-01 8.899360521370176455e-03 -9.341531336100736826e-01 1.901511535014622334e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.967924685166666798e-01 5.022891526399999793e-03 -2.030006343200000117e-19 1.397879242604970251e+01 1.000000000000000000e+00 1.088610867499999912e+00 -1.210664606377356572e-05 7.865610240468280390e-01 8.390457403182225923e-03 -9.147909448369311303e-01 1.855755875706335045e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.066466597111111247e-01 5.119674046600000174e-03 2.208716447800000030e-20 1.410573035133195496e+01 1.000000000000000000e+00 1.088626896999999927e+00 7.339142982152498988e-06 7.986534697462788213e-01 7.734994088796613536e-03 -8.965216489771140607e-01 1.811220480560447266e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.167132507722221990e-01 5.232677351800000404e-03 -4.742821224199999895e-21 1.423540433053003795e+01 1.000000000000000000e+00 1.087912811500000076e+00 3.045594033341338146e-05 8.091347046068171345e-01 6.910824676321039410e-03 -8.792866900714442213e-01 1.768090296922218974e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.269895466388888727e-01 5.361819474199999887e-03 1.951466275199999971e-19 1.436777964689660969e+01 1.000000000000000000e+00 1.086486104100000016e+00 5.320636809422033854e-05 8.180682172697545385e-01 5.946283747873292065e-03 -8.630170164004293820e-01 1.726489263048494038e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.374727960944444383e-01 5.503636573400000342e-03 3.027951505799999827e-19 1.450282086030991913e+01 1.000000000000000000e+00 1.084370100899999967e+00 6.911973380932602052e-05 8.255238484563599544e-01 4.927197683213067197e-03 -8.476366863356378234e-01 1.686491636101489666e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.481601925222222393e-01 5.646958832099999680e-03 5.046166512000000276e-19 1.461200461027541664e+01 1.000000000000000000e+00 1.081597762299999932e+00 6.982256434352092649e-05 8.315766016787063952e-01 3.967249527010231411e-03 -8.330646197176115875e-01 1.648121155201337729e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.590488746444444268e-01 5.771400362699999689e-03 4.246909133199999937e-19 1.470544944742078108e+01 1.000000000000000000e+00 1.078191150299999901e+00 5.130297755236546911e-05 8.363064847864170037e-01 3.148195212097170455e-03 -8.192209721137818645e-01 1.611364516147130610e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.701359273000000227e-01 5.856516965899999719e-03 1.000930548899999992e-19 1.480059666709267496e+01 1.000000000000000000e+00 1.074146990000000024e+00 1.941124318004186641e-05 8.397981262756625265e-01 2.485615676584449537e-03 -8.060316822815792870e-01 1.576198900348821930e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.814183822222222076e-01 5.892154465800000275e-03 -3.922084085000000220e-19 1.489742079612619108e+01 1.000000000000000000e+00 1.069450194000000076e+00 -1.464479592398858114e-05 8.421389528326634899e-01 1.958078102045769653e-03 -7.934248953653550984e-01 1.542592598966597395e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.928932188111110779e-01 5.877111622999999646e-03 -1.960046913799999936e-19 1.499589591224057017e+01 1.000000000000000000e+00 1.064096631600000009e+00 -4.466841090130183468e-05 8.434158131571510841e-01 1.547549743883617308e-03 -7.813298029078158402e-01 1.510498340383212179e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.045573649888888568e-01 5.809868202700000164e-03 -1.113267442700000005e-19 1.509599565138143085e+01 1.000000000000000000e+00 1.058094153200000109e+00 -7.363059747034995310e-05 8.437129740971390790e-01 1.251293549535134088e-03 -7.696709754539619031e-01 1.479849834060956271e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.164076979777777909e-01 5.683101365899999834e-03 -6.849208393799999988e-20 1.519769321439551923e+01 1.000000000000000000e+00 1.051459316599999916e+00 -1.091810427541938184e-04 8.431112706506483923e-01 1.067249674508233921e-03 -7.583661497528528805e-01 1.450571578910360593e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.284410451555555555e-01 5.492014364600000288e-03 2.241386712699999966e-20 1.530096137437295489e+01 1.000000000000000000e+00 1.044217669800000081e+00 -1.514780335026274865e-04 8.416871238592851245e-01 9.598822141096084162e-04 -7.473409890776608888e-01 1.422607241410019041e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.406541848999999900e-01 5.247057140300000200e-03 1.439106395700000034e-19 1.540577248389410414e+01 1.000000000000000000e+00 1.036408722100000013e+00 -1.919001541467247381e-04 8.395138140272645488e-01 8.845033859156866936e-04 -7.365357670262023815e-01 1.395924867842742056e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.530438474666666715e-01 4.968030680899999593e-03 -3.221513437699999877e-19 1.551209848256251966e+01 1.000000000000000000e+00 1.028083917400000047e+00 -2.245013404681044718e-04 8.366629023298340906e-01 8.390898437956636601e-04 -7.258968611157325945e-01 1.370484931786848382e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.656067158388888738e-01 4.671862466200000195e-03 -3.898970811399999924e-19 1.560034781704239215e+01 1.000000000000000000e+00 1.019280751099999938e+00 -2.473338094317319527e-04 8.332036701298808357e-01 8.495466988614262631e-04 -7.153665399187046914e-01 1.346225571161235202e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.783394266277777529e-01 4.372922474700000235e-03 -1.431520885900000063e-19 1.568610579077889255e+01 1.000000000000000000e+00 1.010016454699999899e+00 -2.562551503647299907e-04 8.292015432936551411e-01 9.408719453112886905e-04 -7.048861653043555497e-01 1.323068603760404249e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.912385709888889229e-01 4.083212025900000153e-03 4.583976142800000210e-20 1.577298473601566187e+01 1.000000000000000000e+00 1.000325393500000049e+00 -2.470259965963764962e-04 8.247158647143241206e-01 1.126629828576874949e-03 -6.944066039296078463e-01 1.300919129406679975e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.043006955055555296e-01 3.808484399199999881e-03 -3.593691594100000117e-19 1.586096139313259812e+01 1.000000000000000000e+00 9.902656355100000196e-01 -2.184713174143215004e-04 8.197977925493363793e-01 1.408889245340182389e-03 -6.838815850853492417e-01 1.279674169623245206e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.175223031333332724e-01 3.548578038399999909e-03 1.280364582399999961e-19 1.595001220866566705e+01 1.000000000000000000e+00 9.798987127999999602e-01 -1.749252645614864164e-04 8.144891174659258937e-01 1.794738099588612896e-03 -6.732718158851328516e-01 1.259256943786148053e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.308998541222222589e-01 3.301437574500000038e-03 8.703433690699999399e-20 1.604011334151829971e+01 1.000000000000000000e+00 9.692742358699999450e-01 -1.250787794139410593e-04 8.088250545187485319e-01 2.281619940630105411e-03 -6.625522945089985516e-01 1.239622095211955211e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.444297669777777515e-01 3.064092147200000050e-03 5.560460321000000149e-19 1.613124066943470680e+01 1.000000000000000000e+00 9.584332096500000064e-01 -7.960107594858944395e-05 8.028391339837976926e-01 2.847014079360266330e-03 -6.517013361049925901e-01 1.220730470165072079e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.581084194277777466e-01 2.830515470699999838e-03 -8.092462183800000376e-21 1.622336979551063152e+01 1.000000000000000000e+00 9.474008829400000220e-01 -5.101663190138804103e-05 7.965652695563003594e-01 3.445937320291431443e-03 -6.406877497736715998e-01 1.202541628925319017e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.719321493500000519e-01 2.593845301400000015e-03 -1.528743088199999944e-20 1.631647605444214832e+01 1.000000000000000000e+00 9.361780561200000461e-01 -4.674783466446713810e-05 7.900370061569255142e-01 4.013938027424055963e-03 -6.294758906626557460e-01 1.185008542398011011e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.858972558055555391e-01 2.353104432799999791e-03 6.438483079900000175e-20 1.641053451948543085e+01 1.000000000000000000e+00 9.247636046699999612e-01 -6.153839057853890493e-05 7.832879230726428332e-01 4.497536577668611625e-03 -6.180332657113388750e-01 1.168069304380820128e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 2.113018185300000098e-03 -4.258062085799999872e-19 1.650552000893008042e+01 1.000000000000000000e+00 9.131647833099999501e-01 -8.314939552944158267e-05 7.763545448772521951e-01 4.875997236621904332e-03 -6.063232591988008124e-01 1.151657882894262519e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.142366062833333418e-01 1.880803551899999995e-03 -1.557094869799999962e-19 1.659274123773689880e+01 1.000000000000000000e+00 9.013970429500000048e-01 -1.022738592288833300e-04 7.692751421014297764e-01 5.143030429108198451e-03 -5.943063972969888642e-01 1.135719375070262771e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.286032631722222819e-01 1.662138834899999900e-03 1.012740661899999977e-19 1.666033302086607293e+01 1.000000000000000000e+00 8.894804815700000367e-01 -1.165311505397466157e-04 7.620849503805542380e-01 5.306633643347164440e-03 -5.819603879074223274e-01 1.120212516470442399e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.430961243722222109e-01 1.457042715600000019e-03 -2.819143450199999947e-19 1.672851856596036768e+01 1.000000000000000000e+00 8.774356777899999793e-01 -1.279080433139860064e-04 7.548161232326140446e-01 5.389401473177586784e-03 -5.692731405258840693e-01 1.105085581894267754e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.577113097777777195e-01 1.262010435800000078e-03 -1.418340123800000047e-19 1.679727961802454317e+01 1.000000000000000000e+00 8.652758467400000209e-01 -1.380994297716781863e-04 7.475010891431942417e-01 5.415351670862010580e-03 -5.562195046559655909e-01 1.090278096820564313e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.724449065555555771e-01 1.074122597399999966e-03 -2.183594140600000152e-19 1.686659776808675204e+01 1.000000000000000000e+00 8.530104827400000200e-01 -1.465636162388247250e-04 7.401731290592776791e-01 5.423903083627419977e-03 -5.427564945159966125e-01 1.075730980239362422e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.872929702222221549e-01 8.876022834599999693e-04 -7.773645460200000594e-20 1.693645445826925666e+01 1.000000000000000000e+00 8.406495722600000331e-01 -1.519237178776555025e-04 7.328636091829936472e-01 5.453064809366491884e-03 -5.288409461375586096e-01 1.061395742330913938e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.022515255000000511e-01 6.919906008900000502e-04 -3.949947690299999859e-19 1.700683098581362529e+01 1.000000000000000000e+00 8.282053344900000003e-01 -1.520144252602856837e-04 7.256007239563765365e-01 5.516494573188679071e-03 -5.144444656806734795e-01 1.047241089289863814e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.173165676111110889e-01 4.739904872800000213e-04 -2.127491409700000114e-19 1.707770850917075478e+01 1.000000000000000000e+00 8.157058383599999907e-01 -1.479102907398246428e-04 7.184098729336961808e-01 5.596255607754211173e-03 -4.995475009004057276e-01 1.033242274916074788e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.324840633888888508e-01 2.231946366000000007e-04 3.048511241500000049e-19 1.714906805322843297e+01 1.000000000000000000e+00 8.031948100100000376e-01 -1.436910137885017975e-04 7.113130719966246351e-01 5.652849117069706948e-03 -4.841395347757839751e-01 1.019368689837194975e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.477499520555555224e-01 -6.688165366500000201e-05 -2.422180954900000193e-19 1.722089051297058049e+01 1.000000000000000000e+00 7.907167695300000299e-01 -1.450344320990766198e-04 7.043289911573573647e-01 5.681001128596362484e-03 -4.682242829410226959e-01 1.005608476571008270e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.631101466111111176e-01 -4.011157405500000227e-04 1.239404707100000111e-19 1.729315666001165042e+01 1.000000000000000000e+00 7.783088842700000010e-01 -1.571942906379025112e-04 6.974748714960681273e-01 5.720084384589366709e-03 -4.518071043899525296e-01 9.919845802188307360e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
